Submission ID,Organization Name,Stage,HTSUS code,Product,Date Posted,Response Closes
USTR-2019-0005-26059,Steve Silver Company,Denied,9403896015,Marseille white marble top dining table,"Sep 28, 2019","Oct 12, 2019"
USTR-2019-0005-2606,"Lycus Ltd., LLC",Denied,2918297500,"2,4-dihydroxybenzoic acid / CAS: 89-86-1","Aug 23, 2019","Sep 6, 2019"
USTR-2019-0005-26060,"Axalta Coating Systems, LLC",Denied,2914409000,BENZOYL CARBINOL,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26061,Polyconcept North America,Denied,8211930035,Metal and Plastic Multi Purpose Tools,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26062,"Mud Pie, LLC",Denied,6810195000,Concrete Book End,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26063,Steve Silver Company,Denied,9403896015,Carrara white marble top tri dining,"Sep 28, 2019","Oct 12, 2019"
USTR-2019-0005-26064,Covestro LLC,Denied,2907230000,Bisphenol A bis(Diphenyl Phosphate)(BDP),"Sep 29, 2019","Oct 13, 2019"
USTR-2019-0005-26065,Carbon Activated Corp.,Denied,3802100010,4mm Pelletized Activated Carbon,"Sep 29, 2019","Oct 13, 2019"
USTR-2019-0005-26067,CVB INC,Denied,9404210013,"Lucid 6"" Youth Gel Memory Foam Mattress","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26068,Steve Silver Company,Denied,9403896015,Aspen white marble top kitchen table,"Sep 28, 2019","Oct 12, 2019"
USTR-2019-0005-26069,Polyconcept North America,Denied,8210000000,Wine Tool Sets,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2607,"AEP Holdings, Inc.",Denied,8511400000,SDR0475,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26070,CVB INC,Denied,9404210013,"Lucid 11"" Latex Hybrid Mattress","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26071,"Foundations Worldwide, Inc.",Denied,9403200016,Metal furniture steel crib,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26072,"BISSELL Homecare, Inc.",Denied,8508110000,POWERLIFTER SWIVEL REWIND 2018,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26073,Steve Silver Company,Denied,9403896015,Claire white marble top kitchen table,"Sep 28, 2019","Oct 12, 2019"
USTR-2019-0005-26074,Polyconcept North America,Denied,4202929336,Polycanvas Tool Bags,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26075,"Mud Pie, LLC",Denied,6810990080,HEART GARDEN STONE,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26076,CNC Electrical LLC,Denied,8511400000,5922N,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26079,Steve Silver Company,Denied,9403896015,Franco white marble top dining table,"Sep 28, 2019","Oct 12, 2019"
USTR-2019-0005-26080,"Foundations Worldwide, Inc.",Denied,9403509080,Wood changing table used in a bedroom,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26081,Polyconcept North America,Denied,4202921500,Cotton tote bags,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26082,International Refrigeration Products,Denied,8415103080,STW410AYRE 423-0106,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26083,Sloan Valve Company,Granted,8424909080,Soap Dispenser Parts,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26084,CVB INC,Denied,9404210013,"Lucid 6"" Memory Foam Mattress","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26085,"ARC Metal Stamping, LLC",Granted,8207306032,Metal stamping tool,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26086,Steve Silver Company,Denied,9403896015,"Palmer white marble top, square dining","Sep 28, 2019","Oct 12, 2019"
USTR-2019-0005-26087,"BISSELL Homecare, Inc.",Denied,8508110000,POWERLIFTER SWIVEL 2018,"Sep 28, 2019","Oct 12, 2019"
USTR-2019-0005-26088,"Mud Pie, LLC",Denied,8007001050,DOOR KNOB SALT AND PEPPER CADDY,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26089,CNC Electrical LLC,Denied,8511400000,18746N,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2609,"AEP Holdings, Inc.",Denied,8511400000,SDR0401,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26090,CVB INC,Denied,9404299087,"Lucid 7"" Innerspring Mattress","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26091,Polyconcept North America,Denied,4202921500,Executive and sport duffel bags,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26092,Steve Silver Company,Denied,9403608081,Lucca white marble top occasional set,"Sep 28, 2019","Oct 12, 2019"
USTR-2019-0005-26094,"BISSELL Homecare, Inc.",Denied,8508110000,POWERGLIDE LIFT-OFF 2013,"Sep 28, 2019","Oct 12, 2019"
USTR-2019-0005-26095,International Refrigeration Products,Denied,8415103080,STW412AYRE 423-0107,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26096,Modine Manufacturing Company,Denied,8708916000,RADIATOR TANK,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26097,"TitanX Engine Cooling, Inc",Denied,8708917550,Oil Cooler Assembly 'In Tank Oil Cooler',"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26098,"Cleva North America, Inc.",Denied,8508110000,DS6025,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26099,Polyconcept North America,Denied,4202128130,Polyester Messenger Bags,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2610,"AEP Holdings, Inc.",Denied,8511400000,SDR0275,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26100,CVB INC,Denied,9404210013,"Lucid 8"" Memory Foam Mattress","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26101,North American Trailer Sales LTD,Denied,8716390090,Refrigerated Trailers,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26102,Steve Silver Company,Denied,9403608081,Francis white marble top occasional set,"Sep 28, 2019","Oct 12, 2019"
USTR-2019-0005-26103,CNC Electrical LLC,Denied,8511400000,17667N,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26104,Gentex Corporation,Denied,9002119000,Mounted optical lens,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26105,Polyconcept North America,Denied,6505006090,Knit Beanies,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26106,"Mud Pie, LLC",Denied,4818300000,HALLOWEEN KRAFT PAPER NAPKINS,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26108,"RV Products, A Division of Airxcel, Inc.",Granted,8414596540,"Maxxfan Basic Manual Lift, White","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26109,"Axalta Coating Systems, LLC",Denied,2918303000,Pyromellitic Acid Diphenyl Imidazoline S,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2611,"AEP Holdings, Inc.",Denied,8511400000,410-12141,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26110,"IMS/Chinatool JV, LLC",Denied,8708295060,Passenger vehicle plastic interior trim,"Sep 29, 2019","Oct 13, 2019"
USTR-2019-0005-26111,"Cleva North America, Inc.",Denied,8508190000,2405239 Masterforce 16 Gallon WetDry Vac,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26112,"Mancor PA, Inc",Denied,8409999190,Cummins Part 2202444,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26113,CVB INC,Denied,9404210013,"Lucid 11"" Gel Memory Foam Hybrid Mattres","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26114,"Mancor PA, Inc",Denied,8409999190,Cummins Part 3968362,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26115,CNC Electrical LLC,Denied,8511400000,16939N,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26116,"TitanX Engine Cooling, Inc",Denied,8708917550,Round Tube and Fin Oil Cooler Assembly,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26117,CVB INC,Denied,9404210013,"Lucid 8"" Gel Foam Mattress Medium Firm","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26119,"TitanX Engine Cooling, Inc",Denied,8708917550,Oil Cooler Assembly,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2612,Manuli Hydraulics Americas (Inc.),Denied,4009210000,Xtraflex/4000,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26120,CVB INC,Denied,9404210013,"Walmart 8"" Spring and Memory Foam Hybrid","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26121,"Mancor PA, Inc",Denied,8409999190,Cummins Part 5312772,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26122,"RV Products, A Division of Airxcel, Inc.",Granted,8414596540,"Maxxfan Basic OEM Manual Lift, Black","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26123,"Siemens Industry, Digital Industry Division",Denied,8537109160,Language of Graphics Oriented (LOGO) Mod,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26124,"OttLite Technologies, Inc.",Granted,9405208010,LED Executive Desk Lamp (Model U13A),"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26125,Modine Manufacturing Company,Denied,8708917550,RADIATOR TANK,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26126,"Mud Pie, LLC",Denied,6505001515,PINK PEA KNIT HATS,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26127,"Mancor PA, Inc",Denied,8409999190,Cummins Part 5313953,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26128,"Axalta Coating Systems, LLC",Denied,2914409000,1-Hydroxy-cyclohexyl-phenyl-ketone,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26129,CNC Electrical LLC,Denied,8511400000,5743N,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2613,"AEP Holdings, Inc.",Denied,8511400000,410-24148,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26131,"Siemens Industry, Digital Industry Division",Denied,8537109160,Human-Machine Interface (HMI) Touch Pane,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26133,"Mancor PA, Inc",Denied,8409999190,Cummins Part 5313954,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26134,CVB INC,Denied,9404210013,"Lucid 8"" Gel Foam Mattress Plush","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26135,Robertet USA INC and Subsidiaries,Denied,2912491000,ANISALDEHYDE NATURAL,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26136,"OttLite Technologies, Inc.",Granted,9405208010,Natural Daylight LED Flex Floor Lamp (Mo,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26137,Modine Manufacturing Company,Denied,8708992300,OIL COOLER TANK,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26138,ITC Incorporated,Denied,8512202040,LED Lights for Automotive Use,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26139,Engis Corporation,Granted,2850005000,Cubic Boron Nitride,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-2614,"AEP Holdings, Inc.",Denied,8511400000,SMT0045,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26140,"Cleva North America, Inc.",Denied,8508190000,2405240 Masterforce 8 Gal HEPA Vacuum,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26141,The Fishin’ Company,Denied,0304610000,Frozen tilapia fillets (Oreochromis spp),"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26142,"IdeaStream Consumer Products, LLC",Denied,4202228100,Vaultz Makeup Cases,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26143,Sivance LLC,Denied,2931909010,"1,3,5-Tris[(3,3,3-trifluoropropyl)methyl","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26144,"Mancor PA, Inc",Denied,8409999190,Cummins Part 5333640,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26145,"OttLite Technologies, Inc.",Denied,9405208010,Recharge / Craft Anywhere LED Desk Lamp,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26146,Nedamco LLC,Denied,2925299000,Creatine Monohydrate (Creatine),"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26147,Flexitech Inc.,Denied,8412909005,"Brake parts, other fittings, brake banjo","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26148,CNC Electrical LLC,Denied,8511400000,18683N,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26149,"Mancor PA, Inc",Denied,8409999190,Cummins Part 5333641,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2615,"AEP Holdings, Inc.",Denied,8511400000,410-48200,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26150,"BISSELL Homecare, Inc.",Denied,8508110000,POWERTRAK / POWERLIFTER PET,"Sep 29, 2019","Oct 13, 2019"
USTR-2019-0005-26151,"Mud Pie, LLC",Denied,4202221500,SHIMMER ZIP POUCH,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26152,"BISSELL Homecare, Inc.",Denied,8508110000,PowerTrak Compact,"Sep 29, 2019","Oct 13, 2019"
USTR-2019-0005-26153,"AUSRV, Inc.",Denied,8716100030,Off-Road (Overland) Camper Trailer,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26154,"Cleva North America, Inc.",Denied,8508190000,2405238 Masterforce 8 Gal Wet/Dry Vac,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26155,"BISSELL Homecare, Inc.",Denied,8508110000,POWERLIFTER PET REWIND,"Sep 29, 2019","Oct 13, 2019"
USTR-2019-0005-26157,"OttLite Technologies, Inc.",Denied,9405208010,Slimline Table Lamp,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26158,Sivance LLC,Denied,2931909010,Trimethylchlorosilane,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26159,CNC Electrical LLC,Denied,8511400000,5400N,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2616,Manuli Hydraulics Americas (Inc.),Denied,4009210000,Xtraflex/5000,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26161,Polyconcept North America,Denied,8504408500,Wireless Charging Pads,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26162,"RV Products, A Division of Airxcel, Inc.",Granted,8414596540,"Maxxfan Basic Manual Lift, Smoke","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26163,"Mancor PA, Inc",Denied,8409999190,Cummins Part 5342498,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26165,"Tapestry, Inc.",Denied,4202919030,US leather travel bags,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26167,"BISSELL Homecare, Inc.",Denied,8508110000,Professional EON,"Sep 29, 2019","Oct 13, 2019"
USTR-2019-0005-26168,"Aquascape Designs, Inc.",Denied,9405404000,Low-Voltage LED Outdoor Landscape Lights,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26169,Polyconcept North America,Denied,8544422000,Charging Cables,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2617,"AEP Holdings, Inc.",Denied,8511400000,SVA0005,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26170,"Dangold, Inc.",Denied,2103908000,Pasta Herb spice blend,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26172,"Cleva North America, Inc.",Denied,8508110000,AA12V1 0901 Armor All Wet/Dry Car Vacuum,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26173,"Medline Industries, Inc.",Denied,4823700040,Endoscope Transport Tray,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26175,The Fishin’ Company,Denied,0303230000,Frozen tilapia whole (Oreochromis spp),"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26176,"OttLite Technologies, Inc.",Denied,9405208010,Flexible Soft Touch LED Desk Lamp,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26177,CVB INC,Denied,9404210013,"Lucid 8"" Gel Foam Mattress Plush","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26178,"Tricam Industries, Inc.",Denied,9403708031,Fish and Game Tables,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26179,"RV Products, A Division of Airxcel, Inc.",Denied,8414596540,"Plate,Control Switch, K Model","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-2618,"AEP Holdings, Inc.",Denied,8511400000,410-12720,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26180,"The Bradford Exchange, Ltd.",Granted,9405208010,Decorative lamps with figurine bases,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26181,"BISSELL Homecare, Inc.",Denied,8508110000,PET HAIR ERASER 2016,"Sep 28, 2019","Oct 12, 2019"
USTR-2019-0005-26182,Polyconcept North America,Denied,9017800000,Metal and Plastic Tape Measurers,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26183,"Mancor PA, Inc",Denied,8409999190,Cummins Part 5297132,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26184,"Highlight Industries, Inc.",Denied,8205598000,Basic Band-It,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26186,Stanley Black & Decker,Denied,8202310000,Steel Saw Blades,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26187,CVB INC,Denied,9404299087,"Walmart 6"" Bonnell Spring Mattress","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26188,"TrickleStar, Inc.",Denied,8537109170,ENERGY SAVING PRODUCTS,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26189,"Klean Kanteen, Inc.",Denied,8309900000,Accessory Cap for stainless steel bottl,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2619,Trade N Pack,Denied,4819200020,"Customized paper boxes for food, beverag","Aug 2, 2019","Aug 16, 2019"
USTR-2019-0005-26190,Culligan International Corporation,Denied,8481809050,Water Filter Control Valve,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26191,"Cleva North America, Inc.",Denied,8508110000,2405237 Masterforce 5 Gal Wet/Dry Vac,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26192,Polyconcept North America,Denied,8211930031,Metal and Plastic Multi Tools,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26194,"Mancor PA, Inc",Denied,8409999190,Cummins Part 4385391,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26195,PRM Industrial Corp.,Denied,9403896020,Queueing Stanchion,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26196,"IMS/Chinatool JV, LLC",Denied,8708295060,Passenger vehicle gear stick gaiter,"Sep 29, 2019","Oct 13, 2019"
USTR-2019-0005-26197,"RV Products, A Division of Airxcel, Inc.",Denied,8414596540,"Assembly, white vent cover","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26198,"OttLite Technologies, Inc.",Denied,9405208010,Space-Saving LED Magnifier Desk Lamp,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26199,"Mancor PA, Inc",Denied,8409999190,Cummins Part 4936299,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2620,"AEP Holdings, Inc.",Denied,8511400000,SND0240,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26200,FMC Corporation,Denied,2914399000,5-Chloro-1-indanone,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26201,"IdeaStream Consumer Products, LLC",Denied,4202929100,Vaultz Locking Pouches,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26202,DORMAN PRODUCTS INC,Denied,8708295060,Window Regulators,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26203,"HM Richards, Inc.",Granted,6001920010,Plush TC,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26204,"BISSELL Homecare, Inc.",Denied,8508110000,PET HAIR ERASER LIFT-OFF,"Sep 29, 2019","Oct 13, 2019"
USTR-2019-0005-26205,CVB INC,Denied,9404210013,"Lucid 10"" Gel Foam Mattress","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26206,CVB INC,Denied,9404210013,"Wellsville 14"" Latex Hybrid Mattress","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26207,"Aquascape Designs, Inc.",Denied,9405406000,Submersible Low-Voltage LED Pond Lights,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26209,"Mancor PA, Inc",Denied,8409999190,Cummins Part 5297130,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2621,"AEP Holdings, Inc.",Denied,8511400000,420-46001,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26213,"W.E. LOTT Company, Inc.",Denied,8412909005,"Valve Body, Poppet and Retainer","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26214,"Mancor PA, Inc",Denied,8409999190,Cummins Part 5297137,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26215,"Cleva North America, Inc.",Denied,8508110000,2405235 Masterforce 4 Gal WetDry Vacuum,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26217,FMC Corporation,Denied,2921594000,"2,2’-[(1S,2S)-1,2-diphenyl-1,2-ethanediy","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26218,CNC Electrical LLC,Denied,8511400000,5898N,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26219,"Mancor PA, Inc",Denied,8409999190,Volvo Part 23175137,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26220,Kaishan Compressor (USA) LLC,Denied,8414801660,Kaishan KRSB Rotary Air Compressor,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26222,"Cleva North America, Inc.",Denied,8508110000,BC4027,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26223,CNC Electrical LLC,Denied,8511400000,5746N,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26224,"BISSELL Homecare, Inc.",Denied,8508110000,AEROSWIFT,"Sep 29, 2019","Oct 13, 2019"
USTR-2019-0005-26225,"IdeaStream Consumer Products, LLC",Denied,4202929700,Vaultz Locking Medicine Cases,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26226,"RV Products, A Division of Airxcel, Inc.",Denied,8414596540,"Assembly, Vent Cover, Smoke colored","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26227,Central Purchasing LLC,Denied,9405408440,Magnetic LED Lights,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26229,"Mancor PA, Inc",Denied,8708995300,Volvo Part 20574253,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26230,RAB Lighting Inc.,Denied,9405406000,BLED Pathway Lights,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26232,"IdeaStream Consumer Products, LLC",Denied,4202999000,Vaultz Locking Handgun Cases,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26233,CVB INC,Denied,9404210013,"Wellsville 14"" Gel Hybrid Mattress","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26237,"Cleva North America, Inc.",Denied,8508110000,BC4026,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26238,Central Purchasing LLC,Denied,9401790050,Mobile Roller Seats,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26239,Romaine Electric Corp,Denied,8511400000,6757N,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2624,"AEP Holdings, Inc.",Denied,8511400000,SHI0150,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26240,NP&PC,Denied,3923500000,Disposable Lid for Bagasse Tray and Bowl,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26241,CNC Electrical LLC,Denied,8511400000,5801N,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26242,"RV Products, A Division of Airxcel, Inc.",Denied,8414596540,"Lid Assembly, Deluxe, Tinted","Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26243,"Mancor PA, Inc",Denied,8708995300,Volvo Part 20574254,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26244,Whirlpool Corporation,Denied,7019391090,Fiberglass vacuum insulation backboard,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26245,CNC Electrical LLC,Denied,8511400000,5777N,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26246,"Quoizel, LLC",Denied,9405106010,Arley,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26247,"Kraus USA, Inc.",Denied,8481805060,Kitchen Faucet,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26248,CVB INC,Denied,9404210013,"Lucid 10"" Bamboo Charcoal & Aloe Vera Hy","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26249,Jarvis Corp,Denied,9405406000,PGS Parking Garage Light LED Luminaire,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-2625,Manuli Hydraulics Americas (Inc.),Denied,4009210000,Xtraflex/6000,"Jul 29, 2019","Aug 12, 2019"
USTR-2019-0005-26250,"OttLite Technologies, Inc.",Granted,9405208010,Creative Curves LED Desk Lamp,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26251,"Cleva North America, Inc.",Denied,8508110000,2405236 Masterforce 4 Gal Wet/Dry Vacuum,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26252,DORMAN PRODUCTS INC,Denied,8302306000,Motorized Window Regulators,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26253,Central Purchasing LLC,Denied,9405408440,Solar Fence Light Sets,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26254,"Mancor PA, Inc",Denied,8708995300,Volvo Part 22307561,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26255,Sivance LLC,Denied,2931909010,"1,1,1,3,5,5,5-Heptamethyltrisiloxane","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26256,"Cleva North America, Inc.",Denied,8508110000,BC4002,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26257,"BISSELL Homecare, Inc.",Denied,8508110000,POWERGLIDE 2014,"Sep 29, 2019","Oct 13, 2019"
USTR-2019-0005-26258,Trux Accessories,Denied,8512906000,Electrical wire harnesses,"Sep 30, 2019","Oct 14, 2019"
USTR-2019-0005-26260,Jordan Kahn Company Inc. DBA The Fulham Group,Denied,8215200000,Tool Set Accessories for Gas Grills,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26261,"Mancor PA, Inc",Denied,8708995300,Volvo Part 22307565,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26262,"Aquascape Designs, Inc.",Denied,9405406000,Submersible LED Low-Voltage Pond Lights,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26263,"Designed Metal Connections, Inc. (dba Permaswage USA)",Denied,7307290090,Permanent Stainless Steel Fittings Input,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26264,FMC Corporation,Denied,2924297790,"2-Amino-5-chloro-N,3-dimethylbenzamide","Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26265,"Dangold, Inc.",Denied,2103908000,Chili & Lime spice blend,"Sep 27, 2019","Oct 11, 2019"
USTR-2019-0005-26266,Whirlpool Corporation,Denied,8504409570,Static converter inverter,"Sep 27, 2019","Oct 11, 2019"
