Submission ID,Organization Name,Stage,HTSUS code,Product,Date Posted,Response Closes
USTR-2019-0017-44355,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44356,National Tube Supply Company Inc,Denied,7304598055,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44357,"Tessenderlo Kerley, Inc.",Denied,2933696021,Hexazinone Technical,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44358,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44359,"Protective Industries, Inc. dba Caplugs",Denied,3926909990,Plastic Tubing/Washers/Spacers/Grommets,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44360,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44361,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44362,"Bell Sports, Inc",Denied,8714998000,Bicycle Seat Pads,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44363,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44364,BIC USA Inc.,Denied,9613802010,"BIC Multi-Purpose Lighter. (grill, etc.)","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44365,Footwear Distributors & Retailers of America,Denied,6403999065,Women's footwear w/ leather uppers,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44367,Bose Corporation,Denied,8518210000,Bass Module,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44369,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44370,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44371,"E. Mishan & Sons, Inc.",Denied,7615103025,"Aluminum Cookware Sets, 9 or More Pieces","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44374,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44375,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44376,Footwear Distributors & Retailers of America,Denied,6403996075,"Men's leather footwear, no pigskin upper","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44377,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44378,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44380,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44381,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44382,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44383,Bose Corporation,Denied,8518220000,TV sound system,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44384,Academy Sports + Outdoors,Denied,9506992000,Pop Up Soccer Goal,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44386,Footwear Distributors & Retailers of America,Denied,6403996040,"Men's leather tennis shoes, w/o pigskin","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44387,Academy Sports + Outdoors,Denied,6307909889,Patio Heater Cover,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44388,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44389,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44390,"Earth, Inc",Denied,6403999065,Women’s Casual Footwear,"Jan 29, 2020","Feb 12, 2020"
USTR-2019-0017-44391,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44392,Academy Sports + Outdoors,Denied,6307909889,Fire Pit Cover,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44393,"Bell Sports, Inc",Denied,8714998000,Bicycle training wheels,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44394,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44395,"Academy, Ltd",Denied,9506910010,Exercised bike,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44396,NEC Energy Solutions,Denied,8507600020,Stationary Li-I Energy Storage Batteries,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44398,Christopher and Banks Co,Denied,6102302010,CBK022.2 / 302010 / Womens Top,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44399,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44400,Footwear Distributors & Retailers of America,Denied,6404199060,"Women's textile upper footwear, >$12/pr.","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44401,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44402,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44403,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44406,Kohler Co.,Denied,8481901000,Shower Column,"Jan 30, 2020","Feb 13, 2020"
USTR-2019-0017-44407,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44408,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44409,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44410,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,4017 H22/H24 0.063” x 60” Tread Bright,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44411,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44412,Bose Corporation,Denied,8517620090,Wireless In-Ear Headphones,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44413,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44414,Footwear Distributors & Retailers of America,Denied,6403919045,Women's leather/pigskin footwear,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44417,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44418,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44419,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,4017 H22/H24 0.080” x 36” Tread Bright,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44420,Academy Sports + Outdoors,Denied,6307909889,Pool Floats,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44422,Christopher and Banks Co,Denied,6102200010,CBK021.1 / 200010 / Womens Top outerwear,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44423,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44424,"Bushnell Holdings, Inc.",Granted,8525804000,Trail cameras,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44425,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44426,The Nature's Bounty Co.,Denied,1302194140,GINKGO BILOBA 24/6,"Jan 30, 2020","Feb 13, 2020"
USTR-2019-0017-44427,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,4017 H22/H24 0.080” x 48” Tread Bright,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44428,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44429,"Earth, Inc",Denied,6403919025,Women’s Casual Footwear,"Jan 29, 2020","Feb 12, 2020"
USTR-2019-0017-44430,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44431,Footwear Distributors & Retailers of America,Denied,6404119050,"Women's sports &tennis footwear, >$12/pr","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44432,Academy Sports + Outdoors,Denied,6307909889,Wrist Playbook,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44433,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44435,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44436,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,4017 H22/H24 0.080” x 60” Tread Bright,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44437,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44438,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44439,Footwear Distributors & Retailers of America,Denied,6404199030,"Men's footwr w/ textile uppers, >$12/pr.","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44440,Academy Sports + Outdoors,Denied,6307909889,Above Ground Pool Cover,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44441,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44442,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44443,Idea Nuova,Denied,9404902000,PILLOW,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44444,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44445,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,4017 H22/H24 0.100” x 36” Tread Bright,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44446,Kohler Co.,Denied,8481901000,Faucet Spout Assembly,"Jan 30, 2020","Feb 13, 2020"
USTR-2019-0017-44447,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44448,Academy Sports + Outdoors,Denied,6307909889,Floating Cooler,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44449,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44451,Footwear Distributors & Retailers of America,Denied,6403916075,"Men's leather footwear, no pigskin upper","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44453,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,4017 H22/H24 0.100” x 48” Tread Bright,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44454,Retail Industry Leaders Association,Denied,4419909000,spice rack,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44455,Tractor Supply Company,Denied,3924905650,Rabbit Pen Tray,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44456,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44457,Christopher and Banks Co,Denied,6102200010,CBK021.3 / 200010 / Womens Top,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44458,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,4017 H22/H24 0.100” x 60” Tread Bright,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44459,"Academy, Ltd",Denied,9506910030,Stability ball,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44460,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44461,"Earth, Inc",Denied,6403919045,Women’s Casual Footwear,"Jan 29, 2020","Feb 12, 2020"
USTR-2019-0017-44462,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44463,Footwear Distributors & Retailers of America,Denied,6403916040,"Men's tennis & gym shoes, leather uppers","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44464,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,4017 H22/H24 0.125” x 36” Tread Bright,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44465,Academy Sports + Outdoors,Denied,6307909889,Swim Sweater,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44466,"Medegen Medical Products, LLC",Denied,8212100000,Shave Prep Razors,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44467,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44468,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,4017 H22/H24 0.125” x 48” Tread Bright,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44469,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44470,"Core Health & Fitness, LLC.",Denied,9506910030,10G StepMill Exercise Stair Climber,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44471,MT METAL EXCHANGE INC. DBA MT METAL TRADING,Denied,7606123090,4017 H22/H24 0.125” x 60” Tread Bright,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44472,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44473,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44474,"Rodenstock USA, LLC",Denied,9004900000,Rodenstock sunglasses,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44475,Christopher and Banks Co,Denied,6104420010,Women's Apparel,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44476,Panasonic Corporation of North America,Denied,8415908085,Commercial Ductless Variable,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44477,Academy Sports + Outdoors,Denied,6307909889,Waist Training Belt,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44479,"The Bradford Exchange, Ltd.",Denied,6101200010,Men's jackets with designs,"Jan 29, 2020","Feb 12, 2020"
USTR-2019-0017-44480,Footwear Distributors & Retailers of America,Denied,6403999031,Women's leather tennis shoes w/o pigskin,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44481,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44482,"Earth, Inc",Denied,6403992060,Women’s Casual Footwear,"Jan 29, 2020","Feb 12, 2020"
USTR-2019-0017-44483,The Siemon Company,Denied,8517700000,Active Optical Cable (AOCs),"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44484,ShelterLogic Corp,Denied,3926909990,THE SIP CLIP,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44485,Christopher and Banks Co,Denied,6104320000,Women's Apparel 320000,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44486,Retail Industry Leaders Association,Denied,3926909990,step stool blue,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44487,Footwear Distributors & Retailers of America,Denied,6402999005,Rubber or plastic tennis shoes >$12/pair,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44488,Kohler Co.,Denied,8481901000,Spout,"Jan 30, 2020","Feb 13, 2020"
USTR-2019-0017-44490,Panasonic Corporation of North America,Denied,8415908085,Ductless Mini Split Air-Conditioner,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44491,Christopher and Banks Co,Denied,6104332000,Women's Apparel  (332000),"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44492,Footwear Distributors & Retailers of America,Denied,6403916010,"Males' work footwear, uppers of leather","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44493,Levtex LLc,Denied,9404901000,Decorative pillows,"Jan 29, 2020","Feb 12, 2020"
USTR-2019-0017-44494,Tractor Supply Company,Denied,3924905650,Plastic Planter,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44496,Christopher and Banks Company,Denied,6110303057,CBK040.5 / 303057 / Womens Top,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44497,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44498,Brady Corporation,Denied,6307909889,Neck Lanyards,"Jan 29, 2020","Feb 12, 2020"
USTR-2019-0017-44499,Christopher and Banks Co,Denied,6104420010,Women's Apparel (420010),"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44500,Jiaherb Inc,Denied,2101202090,"Green Tea Extract | 95% Polyphenols, 45%","Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-44501,Jiaherb Inc,Denied,1302194140,Guarana Extract | 14% Caffeine HPLC,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-44502,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44503,Retail Industry Leaders Association,Denied,3926909990,step stool white,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44505,"Sanhua International, Inc.",Denied,8415908065,Mufflers for Air Conditioners,"Jan 29, 2020","Feb 12, 2020"
USTR-2019-0017-44506,"Earth, Inc",Denied,6403999055,Women’s Casual Footwear,"Jan 29, 2020","Feb 12, 2020"
USTR-2019-0017-44507,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44508,Jiaherb Inc,Denied,1302199140,Garcinia Cambogia Extract Granular | 60%,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-44509,Maxtop Metal Corp,Denied,7606123030,"5454 H32 0.250"" x 48"" Mirror Finish","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44510,Dasan Zhone Solutions Inc.,Denied,8517700000,ZNID-GPON-2428A1,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-44512,Dasan Zhone Solutions Inc.,Denied,8517620090,ZNID-GPON-2804D,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-44513,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44514,Retail Industry Leaders Association,Denied,9603908050,"Toilet brush/holder, black","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44515,Maxtop Metal Corp,Denied,7606123030,"5454 H32 0.250"" x 36"" Mirror Finish","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44516,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44517,Tractor Supply Company,Denied,3924905650,Rake,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44518,Jiaherb Inc,Denied,3504005000,Pea Protein Isolate,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-44519,Maxtop Metal Corp,Denied,7606123030,"5454 H32 0.3125"" x 36"" Mirror Finish","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44520,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44521,ShelterLogic Corp,Denied,6306229030,UMBRELLA CABANA,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44522,Jiaherb Inc,Denied,1302194140,Apple Cider Vinegar Powder | 10% Total A,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-44524,Retail Industry Leaders Association,Denied,9603908050,"Toilet brush/holder, white","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44525,Maxtop Metal Corp,Denied,7606123030,"5454 H32 0.3125"" x 72"" Mirror Finish","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44526,K2 Sports LLC,Denied,9506128000,Snowboard Bindings,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44527,"Earth, Inc",Denied,6404199060,Women’s Casual Footwear,"Jan 29, 2020","Feb 12, 2020"
USTR-2019-0017-44528,"The Home Depot U.S.A., Inc.",Denied,8467290025,Corded portable belt sanders,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44529,Maxtop Metal Corp,Denied,7606123030,"5454 H32 0.375"" x 36"" Mirror Finish","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44530,Christopher and Banks Company,Denied,6110303057,CBK040.4 / 303057,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44531,Tractor Supply Company,Denied,3924905650,Scoop,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44532,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44533,Jiaherb Inc,Denied,1302199140,Garcinia Cambogia Extract | 50% HCA  USP,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-44534,Retail Industry Leaders Association,Denied,9603908050,Shower squeegee,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44535,K2 Sports LLC,Denied,9506114010,Snowboards,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44536,Jiaherb Inc,Denied,1302194140,Apple Cider Vinegar Powder | 5% Total Ac,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-44537,Maxtop Metal Corp,Denied,7606123030,"5454 H32 0.375"" x 72"" Mirror Finish","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44538,"The Home Depot U.S.A., Inc.",Denied,8467290010,Cordless 5-tool kits and angle grinders,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44539,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44540,Brady Corporation,Denied,8507600020,Lithium Ion Batteries,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44541,Christopher and Banks Co,Denied,6102200010,CBK021.2 / 200010 / Womens Top,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44542,K2 Sports LLC,Denied,6402120000,Snowboard Boots,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44543,Retail Industry Leaders Association,Denied,3924905650,box white,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44544,Maxtop Metal Corp,Denied,7606123030,"5454 H32 0.375"" x 60"" Mirror Finish","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44545,Jiaherb Inc,Denied,2102206000,Spirulina Blue | Phycocyanin Color Value,"Jan 31, 2020","Feb 14, 2020"
USTR-2019-0017-44546,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44547,Christopher and Banks Co,Denied,6204628021,Womens Apparel / CBK058.7 / 628021,"Jan 29, 2020","Feb 12, 2020"
USTR-2019-0017-44548,Maxtop Metal Corp,Denied,7606123030,"5454 H32 0.375"" x 48"" Mirror Finish","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44549,ShelterLogic Corp,Denied,6306229030,RIO BRANDS MY CANOPY,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44550,"Ascena Retail Group, Inc.",Denied,3926903500,Sequins covered backpacks for children,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44551,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44552,Tractor Supply Company,Denied,3924905650,Bedding Fork,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44553,Maxtop Metal Corp,Denied,7606123030,"5454 H32 0375"" x 36"" Mirror Finish","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44555,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44556,Christopher and Banks Co,Denied,6110202020,CBK036.1 / 202020 / Womens Top,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44557,Christopher and Banks Company,Denied,6110303057,CBK040.3,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44558,"The Home Depot U.S.A., Inc.",Denied,8467290040,Cordless drills and drivers,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44559,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44561,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44566,Tractor Supply Company,Denied,3926909990,Bale Cover,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44569,XCAD Valve & Irrigation Inc,Denied,8481903000,"8""-15"" Gate Valve Plastic Disc","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44571,"Bushnell Holdings, Inc.",Denied,9013101000,Riflescopes,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44573,Christopher and Banks Co,Denied,6109901090,CBK035.1 / 901090 / Womens Top,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44574,Christopher and Banks Co,Denied,6102302010,Womens Top CBK022.1 / 302010 /,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44575,XCAD Valve & Irrigation Inc,Denied,8481903000,"Top Support Rail for 10"" Gate Valve","Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44578,National Tube Supply Company Inc,Denied,7304598070,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44579,XCAD Valve & Irrigation Inc,Denied,8481903000,Gate Valve Frame Railing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44580,National Tube Supply Company Inc,Denied,7304390072,Hot finished seamless tubing,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44581,Christopher and Banks Co,Denied,6109100070,CBK034.1 / 100070 / Womens Top,"Jan 28, 2020","Feb 11, 2020"
USTR-2019-0017-44582,Luxottica U.S. Holdings Corp.,Denied,9001400000,"Spectacle lenses of glass, unmounted","Jan 28, 2020","Feb 11, 2020"
